"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-08-16~2018-08-16","","","","打印时间：","","","2018-08-17 11:50:01",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3301002029","普通门店","0408","7","0","0","0","0","1","20"
"3301002029","普通门店","0444","西游记","0","0","0","0","5","120"
"3301002029","普通门店","0445","20倍现金","0","0","0","0","5","100"
"3301002029","普通门店","0465","十倍幸运","0","0","0","0","1","20"
"3301002029","普通门店","0471","全民健身日","0","0","0","0","1","10"
"3301002029","普通门店","0473","数字密码","0","0","0","0","3","40"
"3301002029","普通门店","0474","动起来","0","0","0","0","24","145"
"3301002029","普通门店","0475","动起来","0","0","0","0","25","295"
"3301002033","普通门店","0408","7","0","0","0","0","4","120"
"3301002035","普通门店","0215","黑旋风","0","0","0","0","7","160"
"3301002035","普通门店","0451","麻辣6","0","0","0","0","1","10"
"3301002046","普通门店","0391","10来运转","0","0","0","0","1","10"
"3301002046","普通门店","0408","7","0","0","0","0","19","470"
"3301002046","普通门店","0416","点石成金","0","0","0","0","7","200"
"3301002046","普通门店","0451","麻辣6","0","0","0","0","26","790"
"3301002046","普通门店","0465","十倍幸运","0","0","0","0","8","140"
"3301002046","普通门店","0466","通吃","0","0","0","0","3","40"
"3301002046","普通门店","0471","全民健身日","0","0","0","0","2","210"
"3301002046","普通门店","0473","数字密码","0","0","0","0","15","230"
"3301002046","普通门店","0474","动起来","0","0","0","0","19","105"
"3301002046","普通门店","0475","动起来","0","0","0","0","5","50"
"3301002059","普通门店","0056","三重钻石","0","0","0","0","1","10"
"3301002059","普通门店","0317","红玫瑰","0","0","0","0","2","40"
"3301002059","普通门店","0379","中国红","0","0","0","0","3","20"
"3301002059","普通门店","0465","十倍幸运","0","0","0","0","20","400"
"3301002059","普通门店","0471","全民健身日","0","0","0","0","1","10"
"3301002063","普通门店","0250","八方来财","0","0","0","0","1","20"
"3301002063","普通门店","0334","好开心","0","0","0","0","17","210"
"3301002065","普通门店","0391","10来运转","0","0","0","0","6","270"
"3301002065","普通门店","0439","巧克力","0","0","0","0","6","60"
"3301002069","普通门店","0465","十倍幸运","0","0","0","0","2","40"
"3301002080","普通门店","0091","红宝石8S","0","0","0","0","1","20"
"3301002080","普通门店","0359","豪门盛宴","0","0","0","0","9","120"
"3301002080","普通门店","0381","中国红","0","0","0","0","1","20"
"3301002080","普通门店","0434","八喜","0","0","0","0","4","11"
"3301002080","普通门店","0444","西游记","0","0","0","0","3","60"
"3301002080","普通门店","0453","旺旺","0","0","0","0","17","165"
"3301002080","普通门店","0465","十倍幸运","0","0","0","0","1","20"
"3301002092","普通门店","0267","甜蜜蜜","1","600","1","600","0","0"
"3301002092","普通门店","0416","点石成金","1","600","1","600","0","0"
"3301002092","普通门店","0474","动起来","1","600","1","600","0","0"
"3301002106","普通门店","0473","数字密码","1","600","1","600","0","0"
"3301002106","普通门店","0474","动起来","1","600","1","600","0","0"
"3301002106","普通门店","0475","动起来","1","600","1","600","0","0"
"3301002120","普通门店","0474","动起来","2","1,200","2","1,200","0","0"
"3301002120","普通门店","0475","动起来","2","1,200","2","1,200","0","0"
"3301002122","普通门店","0439","巧克力","0","0","0","0","1","5"
"3301002122","普通门店","0453","旺旺","0","0","0","0","1","5"
"3301002122","普通门店","0471","全民健身日","0","0","0","0","1","15"
"3301002122","普通门店","0474","动起来","0","0","0","0","2","20"
"3301002122","普通门店","0475","动起来","0","0","0","0","1","10"
"3301002125","普通门店","0292","绿翡翠9","0","0","0","0","1","10"
"3301002125","普通门店","0379","中国红","0","0","0","0","3","15"
"3301002125","普通门店","0381","中国红","1","600","1","600","0","0"
"3301002125","普通门店","0408","7","1","600","1","600","0","0"
"3301002125","普通门店","0416","点石成金","1","600","1","600","0","0"
"3301002125","普通门店","0444","西游记","1","600","1","600","0","0"
"3301002125","普通门店","0446","天降财神","1","600","1","600","1","100"
"3301002125","普通门店","0451","麻辣6","1","600","1","600","5","30"
"3301002125","普通门店","0465","十倍幸运","0","0","0","0","7","130"
"3301002125","普通门店","0473","数字密码","0","0","0","0","1","10"
"3301002125","普通门店","0474","动起来","0","0","0","0","2","10"
"3301002125","普通门店","0475","动起来","0","0","0","0","1","10"
"3301002502","普通门店","0473","数字密码","0","0","0","0","1","10"
"3301002505","普通门店","0379","中国红","0","0","0","0","2","15"
"3301002505","普通门店","0473","数字密码","0","0","0","0","6","110"
"3301002515","普通门店","0334","好开心","0","0","0","0","4","20"
"3301002515","普通门店","0459","新时代 动起来","0","0","0","0","1","2"
"3301002515","普通门店","0474","动起来","0","0","0","0","3","15"
"3301002519","普通门店","0416","点石成金","1","600","1","600","0","0"
"3301002519","普通门店","0474","动起来","1","600","1","600","0","0"
"3301002519","普通门店","0475","动起来","1","600","1","600","0","0"
"3301002528","普通门店","0287","好彩头","0","0","0","0","6","210"
"3301002528","普通门店","0471","全民健身日","0","0","0","0","15","195"
"3301002528","普通门店","0474","动起来","0","0","0","0","8","80"
"3301002534","普通门店","0473","数字密码","0","0","0","0","1","10"
"3301002534","普通门店","0474","动起来","0","0","0","0","1","5"
"3301002548","普通门店","0473","数字密码","0","0","0","0","4","60"
"3301002549","普通门店","0473","数字密码","0","0","0","0","20","290"
"3301002559","普通门店","0267","甜蜜蜜","1","600","1","600","0","0"
"3301002559","普通门店","0359","豪门盛宴","1","300","1","300","0","0"
"3301002559","普通门店","0451","麻辣6","1","600","1","600","0","0"
"3301002559","普通门店","0460","新时代 动起来","1","300","1","300","0","0"
"3301002560","普通门店","0134","宝石之王","0","0","0","0","2","130"
"3301002560","普通门店","0408","7","0","0","0","0","2","70"
"3301002560","普通门店","0445","20倍现金","0","0","0","0","3","90"
"3301002560","普通门店","0465","十倍幸运","0","0","0","0","1","10"
"3301002560","普通门店","0473","数字密码","0","0","0","0","21","290"
"3301002586","普通门店","0408","7","0","0","0","0","12","300"
"3301002586","普通门店","0451","麻辣6","0","0","0","0","2","10"
"3301002586","普通门店","0473","数字密码","0","0","0","0","6","70"
"3301002586","普通门店","0474","动起来","0","0","0","0","1","5"
"3301002589","普通门店","0408","7","0","0","0","0","2","40"
"3301002589","普通门店","0474","动起来","0","0","0","0","4","20"
"3301002589","普通门店","0475","动起来","0","0","0","0","1","10"
"3301002601","普通门店","0056","三重钻石","0","0","0","0","1","50"
"3301002601","普通门店","0091","红宝石8S","1","600","1","600","0","0"
"3301002601","普通门店","0267","甜蜜蜜","0","0","0","0","1","5"
"3301002601","普通门店","0341","抢红包","1","600","1","600","0","0"
"3301002601","普通门店","0391","10来运转","0","0","0","0","2","30"
"3301002601","普通门店","0432","强力5","0","0","0","0","6","75"
"3301002601","普通门店","0442","天下名钻","1","600","1","600","0","0"
"3301002601","普通门店","0465","十倍幸运","0","0","0","0","8","150"
"3301002601","普通门店","0472","绿翡翠 9","0","0","0","0","18","260"
"3301002601","普通门店","0475","动起来","1","600","1","600","6","70"
"3301002609","普通门店","0268","通吃","0","0","0","0","12","160"
"3301002609","普通门店","0354","大吉大利","0","0","0","0","3","180"
"3301002609","普通门店","0386","卧虎藏龙","0","0","0","0","5","130"
"3301002609","普通门店","0387","卧虎藏龙","0","0","0","0","1","100"
"3301002609","普通门店","0408","7","0","0","0","0","60","1,540"
"3301002609","普通门店","0431","粉橙蓝","0","0","0","0","13","135"
"3301002609","普通门店","0439","巧克力","0","0","0","0","3","20"
"3301002609","普通门店","0444","西游记","0","0","0","0","3","80"
"3301002609","普通门店","0446","天降财神","0","0","0","0","3","550"
"3301002609","普通门店","0454","旺旺","0","0","0","0","5","50"
"3301002609","普通门店","0457","十二生肖","0","0","0","0","2","60"
"3301002609","普通门店","0468","巅峰对决","0","0","0","0","6","35"
"3301002609","普通门店","0471","全民健身日","0","0","0","0","1","10"
"3301002609","普通门店","0473","数字密码","0","0","0","0","6","90"
"3301002609","普通门店","0474","动起来","0","0","0","0","9","65"
"3301002609","普通门店","0475","动起来","0","0","0","0","4","50"
"3301003001","普通门店","0380","中国红","0","0","0","0","2","20"
"3301003001","普通门店","0408","7","0","0","0","0","1","30"
"3301003001","普通门店","0431","粉橙蓝","0","0","0","0","1","5"
"3301003001","普通门店","0471","全民健身日","0","0","0","0","5","60"
"3301003002","普通门店","0322","麻辣6","0","0","0","0","6","35"
"3301003002","普通门店","0344","小红包","0","0","0","0","4","20"
"3301003002","普通门店","0408","7","0","0","0","0","5","120"
"3301003002","普通门店","0466","通吃","0","0","0","0","2","20"
"3301003010","普通门店","0474","动起来","0","0","0","0","1","5"
"3301003011","普通门店","0459","新时代 动起来","0","0","0","0","3","60"
"3301003011","普通门店","0471","全民健身日","0","0","0","0","1","20"
"3301003011","普通门店","0473","数字密码","0","0","0","0","2","20"
"3301003012","普通门店","0408","7","0","0","0","0","1","20"
"3301003021","普通门店","0267","甜蜜蜜","0","0","0","0","4","20"
"3301003021","普通门店","0408","7","0","0","0","0","4","150"
"3301003021","普通门店","0431","粉橙蓝","0","0","0","0","5","40"
"3301003021","普通门店","0444","西游记","0","0","0","0","1","20"
"3301003021","普通门店","0445","20倍现金","0","0","0","0","1","50"
