"37","山东","3703","青岛市","370303","市北一区","门店","3703003822","3703003822","2018-08-14","0434","八喜","3703003822101","2.0","360434100136034","360434100136034221","10","2.0","3703003822","2018-01-17","激活"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0463","体彩顶呱刮十周年庆","3789000000702","10.0","3504630333547","3504630333547005","8","10.0","3703013800","2018-07-05","激活"
"37","山东","3716","泰安市","371662","市辖二区","门店","3716016059","3716016059","2018-08-14","0431","粉橙蓝","3716016059101","5.0","3504310178655","3504310178655098","8","5.0","3716016148","2018-04-28","激活"
"37","山东","3703","青岛市","370303","市北一区","门店","3703003822","3703003822","2018-08-14","0434","八喜","3703003822101","2.0","360434100136034","360434100136034222","10","2.0","3703003822","2018-01-17","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0416","点石成金","3724230088701","20.0","3504160948783","3504160948783026","12","20.0","3724220011","2018-08-08","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0423","太空寻宝","3789000000702","2.0","3504230250289","3504230250289068","9","2.0","3722000134","2018-05-21","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0465","十倍幸运","3724230088701","10.0","3504650191677","3504650191677013","10","10.0","3724230088","2018-06-30","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0465","十倍幸运","3724230088701","10.0","3504650194337","3504650194337038","8","30.0","3724220011","2018-08-14","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0446","天降财神","3724230088701","30.0","360446000396159","360446000396159006","10","30.0","3712004104","2018-02-26","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0434","八喜","3724230088701","2.0","360434500145797","360434500145797204","8","10.0","3724220011","2018-08-14","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0446","天降财神","3724230088701","30.0","360446000396159","360446000396159014","10","30.0","3712004104","2018-02-26","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0375","黄金之城","3789000000702","10.0","360375100185459","360375100185459044","9","10.0","3707003601","2018-08-08","激活"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0375","黄金之城","3789000000702","10.0","360375100185459","360375100185459043","9","10.0","3707003601","2018-08-08","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0416","点石成金","3724230088701","20.0","3504160948783","3504160948783024","12","20.0","3724220011","2018-08-08","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0434","八喜","3724230088701","2.0","360434500145797","360434500145797201","10","2.0","3724220011","2018-08-14","激活"
"37","山东","3716","泰安市","371662","市辖二区","门店","3716016059","3716016059","2018-08-14","0431","粉橙蓝","3716016059101","5.0","3504310178655","3504310178655084","8","5.0","3716016148","2018-04-28","激活"
"37","山东","3709","枣庄市","370903","薛城区","门店","3709009456","3709009456","2018-08-14","0322","麻辣6","3709009456101","5.0","3503222944199","3503222944199032","10","5.0","3709009456","2018-05-09","激活"
"37","山东","3709","枣庄市","370903","薛城区","门店","3709009456","3709009456","2018-08-14","0322","麻辣6","3709009456101","5.0","3503222944199","3503222944199031","10","5.0","3709009456","2018-05-09","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0416","点石成金","3724230088701","20.0","3504160948783","3504160948783023","12","20.0","3724220011","2018-08-08","售出"
"37","山东","3712","潍坊市","371224","临朐县","门店","3712012935","3712012935","2018-08-14","0465","十倍幸运","3712012935101","10.0","3504650199956","3504650199956027","10","10.0","3712013332","2018-08-09","售出"
"37","山东","3709","枣庄市","370903","薛城区","门店","3709009456","3709009456","2018-08-14","0322","麻辣6","3709009456101","5.0","3503222944199","3503222944199030","10","5.0","3709009456","2018-05-09","激活"
"37","山东","3716","泰安市","371662","市辖二区","门店","3716016059","3716016059","2018-08-14","0431","粉橙蓝","3716016059101","5.0","3504310178655","3504310178655088","6","20.0","3716016148","2018-04-28","激活"
